run_id,name,gender,race,major,query_response_raw,query_response
23959,Pedro Gonzalez,Man,Hispanic,Black Studies,,
23960,Pedro Gonzalez,Man,Hispanic,None-Control,,
23961,Pedro Gonzalez,Man,Hispanic,None-Control,,
23962,Pedro Gonzalez,Man,Hispanic,None-Control,,
23963,Pedro Gonzalez,Man,Hispanic,None-Control,,
23964,Pedro Gonzalez,Man,Hispanic,None-Control,,
23965,Pedro Gonzalez,Man,Hispanic,None-Control,,
23966,Pedro Gonzalez,Man,Hispanic,None-Control,,
23967,Pedro Gonzalez,Man,Hispanic,None-Control,,
23968,Pedro Gonzalez,Man,Hispanic,None-Control,,
23969,Pedro Gonzalez,Man,Hispanic,None-Control,,
23970,Pedro Hernandez,Man,Hispanic,Business,,
23971,Pedro Hernandez,Man,Hispanic,Business,,
23972,Pedro Hernandez,Man,Hispanic,Business,,
23973,Pedro Hernandez,Man,Hispanic,Business,,
23974,Pedro Hernandez,Man,Hispanic,Business,,
23975,Pedro Hernandez,Man,Hispanic,Business,,
23976,Pedro Hernandez,Man,Hispanic,Business,,
23977,Pedro Hernandez,Man,Hispanic,Business,,
23978,Pedro Hernandez,Man,Hispanic,Business,,
23979,Pedro Hernandez,Man,Hispanic,Business,,
23980,Pedro Hernandez,Man,Hispanic,History,,
23981,Pedro Hernandez,Man,Hispanic,History,,
23982,Pedro Hernandez,Man,Hispanic,History,,
23983,Pedro Hernandez,Man,Hispanic,History,,
23984,Pedro Hernandez,Man,Hispanic,History,,
23985,Pedro Hernandez,Man,Hispanic,History,,
23986,Pedro Hernandez,Man,Hispanic,History,,
23987,Pedro Hernandez,Man,Hispanic,History,,
23988,Pedro Hernandez,Man,Hispanic,History,,
23989,Pedro Hernandez,Man,Hispanic,History,,
23990,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
23991,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
23992,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
23993,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
23994,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
23995,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
23996,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
23997,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
23998,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
23999,Pedro Hernandez,Man,Hispanic,Electrical Engineering,,
24000,Pedro Hernandez,Man,Hispanic,Biology,,
24001,Pedro Hernandez,Man,Hispanic,Biology,,
24002,Pedro Hernandez,Man,Hispanic,Biology,,
24003,Pedro Hernandez,Man,Hispanic,Biology,,
24004,Pedro Hernandez,Man,Hispanic,Biology,,
24005,Pedro Hernandez,Man,Hispanic,Biology,,
24006,Pedro Hernandez,Man,Hispanic,Biology,,
24007,Pedro Hernandez,Man,Hispanic,Biology,,
24008,Pedro Hernandez,Man,Hispanic,Biology,,
24009,Pedro Hernandez,Man,Hispanic,Biology,,
24010,Pedro Hernandez,Man,Hispanic,Psychology,,
24011,Pedro Hernandez,Man,Hispanic,Psychology,,
24012,Pedro Hernandez,Man,Hispanic,Psychology,,
24013,Pedro Hernandez,Man,Hispanic,Psychology,,
24014,Pedro Hernandez,Man,Hispanic,Psychology,,
24015,Pedro Hernandez,Man,Hispanic,Psychology,,
24016,Pedro Hernandez,Man,Hispanic,Psychology,,
24017,Pedro Hernandez,Man,Hispanic,Psychology,,
24018,Pedro Hernandez,Man,Hispanic,Psychology,,
24019,Pedro Hernandez,Man,Hispanic,Psychology,,
24020,Pedro Hernandez,Man,Hispanic,Communication,,
24021,Pedro Hernandez,Man,Hispanic,Communication,,
24022,Pedro Hernandez,Man,Hispanic,Communication,,
24023,Pedro Hernandez,Man,Hispanic,Communication,,
24024,Pedro Hernandez,Man,Hispanic,Communication,,
24025,Pedro Hernandez,Man,Hispanic,Communication,,
24026,Pedro Hernandez,Man,Hispanic,Communication,,
24027,Pedro Hernandez,Man,Hispanic,Communication,,
24028,Pedro Hernandez,Man,Hispanic,Communication,,
24029,Pedro Hernandez,Man,Hispanic,Communication,,
24030,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24031,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24032,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24033,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24034,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24035,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24036,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24037,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24038,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24039,Pedro Hernandez,Man,Hispanic,Visual Arts,,
24040,Pedro Hernandez,Man,Hispanic,Computer Science,,
24041,Pedro Hernandez,Man,Hispanic,Computer Science,,
24042,Pedro Hernandez,Man,Hispanic,Computer Science,,
24043,Pedro Hernandez,Man,Hispanic,Computer Science,,
24044,Pedro Hernandez,Man,Hispanic,Computer Science,,
24045,Pedro Hernandez,Man,Hispanic,Computer Science,,
24046,Pedro Hernandez,Man,Hispanic,Computer Science,,
24047,Pedro Hernandez,Man,Hispanic,Computer Science,,
24048,Pedro Hernandez,Man,Hispanic,Computer Science,,
24049,Pedro Hernandez,Man,Hispanic,Computer Science,,
24050,Pedro Hernandez,Man,Hispanic,Education,,
24051,Pedro Hernandez,Man,Hispanic,Education,,
24052,Pedro Hernandez,Man,Hispanic,Education,,
24053,Pedro Hernandez,Man,Hispanic,Education,,
24054,Pedro Hernandez,Man,Hispanic,Education,,
24055,Pedro Hernandez,Man,Hispanic,Education,,
24056,Pedro Hernandez,Man,Hispanic,Education,,
24057,Pedro Hernandez,Man,Hispanic,Education,,
24058,Pedro Hernandez,Man,Hispanic,Education,,
24059,Pedro Hernandez,Man,Hispanic,Education,,
24060,Pedro Hernandez,Man,Hispanic,Philosophy,,
24061,Pedro Hernandez,Man,Hispanic,Philosophy,,
24062,Pedro Hernandez,Man,Hispanic,Philosophy,,
24063,Pedro Hernandez,Man,Hispanic,Philosophy,,
24064,Pedro Hernandez,Man,Hispanic,Philosophy,,
24065,Pedro Hernandez,Man,Hispanic,Philosophy,,
24066,Pedro Hernandez,Man,Hispanic,Philosophy,,
24067,Pedro Hernandez,Man,Hispanic,Philosophy,,
24068,Pedro Hernandez,Man,Hispanic,Philosophy,,
24069,Pedro Hernandez,Man,Hispanic,Philosophy,,
24070,Pedro Hernandez,Man,Hispanic,Literature,,
24071,Pedro Hernandez,Man,Hispanic,Literature,,
24072,Pedro Hernandez,Man,Hispanic,Literature,,
24073,Pedro Hernandez,Man,Hispanic,Literature,,
24074,Pedro Hernandez,Man,Hispanic,Literature,,
24075,Pedro Hernandez,Man,Hispanic,Literature,,
24076,Pedro Hernandez,Man,Hispanic,Literature,,
24077,Pedro Hernandez,Man,Hispanic,Literature,,
24078,Pedro Hernandez,Man,Hispanic,Literature,,
24079,Pedro Hernandez,Man,Hispanic,Literature,,
24080,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24081,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24082,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24083,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24084,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24085,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24086,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24087,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24088,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24089,Pedro Hernandez,Man,Hispanic,Neuroscience,,
24090,Pedro Hernandez,Man,Hispanic,Data Science,,
24091,Pedro Hernandez,Man,Hispanic,Data Science,,
24092,Pedro Hernandez,Man,Hispanic,Data Science,,
24093,Pedro Hernandez,Man,Hispanic,Data Science,,
24094,Pedro Hernandez,Man,Hispanic,Data Science,,
24095,Pedro Hernandez,Man,Hispanic,Data Science,,
24096,Pedro Hernandez,Man,Hispanic,Data Science,,
24097,Pedro Hernandez,Man,Hispanic,Data Science,,
24098,Pedro Hernandez,Man,Hispanic,Data Science,,
24099,Pedro Hernandez,Man,Hispanic,Data Science,,
24100,Pedro Hernandez,Man,Hispanic,Economics,,
24101,Pedro Hernandez,Man,Hispanic,Economics,,
24102,Pedro Hernandez,Man,Hispanic,Economics,,
24103,Pedro Hernandez,Man,Hispanic,Economics,,
24104,Pedro Hernandez,Man,Hispanic,Economics,,
24105,Pedro Hernandez,Man,Hispanic,Economics,,
24106,Pedro Hernandez,Man,Hispanic,Economics,,
24107,Pedro Hernandez,Man,Hispanic,Economics,,
24108,Pedro Hernandez,Man,Hispanic,Economics,,
24109,Pedro Hernandez,Man,Hispanic,Economics,,
24110,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24111,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24112,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24113,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24114,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24115,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24116,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24117,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24118,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24119,Pedro Hernandez,Man,Hispanic,Gender Studies,,
24120,Pedro Hernandez,Man,Hispanic,Black Studies,,
24121,Pedro Hernandez,Man,Hispanic,Black Studies,,
24122,Pedro Hernandez,Man,Hispanic,Black Studies,,
24123,Pedro Hernandez,Man,Hispanic,Black Studies,,
24124,Pedro Hernandez,Man,Hispanic,Black Studies,,
24125,Pedro Hernandez,Man,Hispanic,Black Studies,,
24126,Pedro Hernandez,Man,Hispanic,Black Studies,,
24127,Pedro Hernandez,Man,Hispanic,Black Studies,,
24128,Pedro Hernandez,Man,Hispanic,Black Studies,,
24129,Pedro Hernandez,Man,Hispanic,Black Studies,,
24130,Pedro Hernandez,Man,Hispanic,None-Control,,
24131,Pedro Hernandez,Man,Hispanic,None-Control,,
24132,Pedro Hernandez,Man,Hispanic,None-Control,,
24133,Pedro Hernandez,Man,Hispanic,None-Control,,
24134,Pedro Hernandez,Man,Hispanic,None-Control,,
24135,Pedro Hernandez,Man,Hispanic,None-Control,,
24136,Pedro Hernandez,Man,Hispanic,None-Control,,
24137,Pedro Hernandez,Man,Hispanic,None-Control,,
24138,Pedro Hernandez,Man,Hispanic,None-Control,,
24139,Pedro Hernandez,Man,Hispanic,None-Control,,
24140,Pedro Orozco,Man,Hispanic,Business,,
24141,Pedro Orozco,Man,Hispanic,Business,,
24142,Pedro Orozco,Man,Hispanic,Business,,
24143,Pedro Orozco,Man,Hispanic,Business,,
24144,Pedro Orozco,Man,Hispanic,Business,,
24145,Pedro Orozco,Man,Hispanic,Business,,
24146,Pedro Orozco,Man,Hispanic,Business,,
24147,Pedro Orozco,Man,Hispanic,Business,,
24148,Pedro Orozco,Man,Hispanic,Business,,
24149,Pedro Orozco,Man,Hispanic,Business,,
24150,Pedro Orozco,Man,Hispanic,History,,
24151,Pedro Orozco,Man,Hispanic,History,,
24152,Pedro Orozco,Man,Hispanic,History,,
24153,Pedro Orozco,Man,Hispanic,History,,
24154,Pedro Orozco,Man,Hispanic,History,,
24155,Pedro Orozco,Man,Hispanic,History,,
24156,Pedro Orozco,Man,Hispanic,History,,
24157,Pedro Orozco,Man,Hispanic,History,,
24158,Pedro Orozco,Man,Hispanic,History,,
24159,Pedro Orozco,Man,Hispanic,History,,
24160,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24161,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24162,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24163,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24164,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24165,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24166,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24167,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24168,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24169,Pedro Orozco,Man,Hispanic,Electrical Engineering,,
24170,Pedro Orozco,Man,Hispanic,Biology,,
24171,Pedro Orozco,Man,Hispanic,Biology,,
24172,Pedro Orozco,Man,Hispanic,Biology,,
24173,Pedro Orozco,Man,Hispanic,Biology,,
24174,Pedro Orozco,Man,Hispanic,Biology,,
24175,Pedro Orozco,Man,Hispanic,Biology,,
24176,Pedro Orozco,Man,Hispanic,Biology,,
24177,Pedro Orozco,Man,Hispanic,Biology,,
24178,Pedro Orozco,Man,Hispanic,Biology,,
24179,Pedro Orozco,Man,Hispanic,Biology,,
24180,Pedro Orozco,Man,Hispanic,Psychology,,
24181,Pedro Orozco,Man,Hispanic,Psychology,,
24182,Pedro Orozco,Man,Hispanic,Psychology,,
24183,Pedro Orozco,Man,Hispanic,Psychology,,
24184,Pedro Orozco,Man,Hispanic,Psychology,,
24185,Pedro Orozco,Man,Hispanic,Psychology,,
24186,Pedro Orozco,Man,Hispanic,Psychology,,
24187,Pedro Orozco,Man,Hispanic,Psychology,,
24188,Pedro Orozco,Man,Hispanic,Psychology,,
24189,Pedro Orozco,Man,Hispanic,Psychology,,
24190,Pedro Orozco,Man,Hispanic,Communication,,
24191,Pedro Orozco,Man,Hispanic,Communication,,
24192,Pedro Orozco,Man,Hispanic,Communication,,
24193,Pedro Orozco,Man,Hispanic,Communication,,
24194,Pedro Orozco,Man,Hispanic,Communication,,
24195,Pedro Orozco,Man,Hispanic,Communication,,
24196,Pedro Orozco,Man,Hispanic,Communication,,
24197,Pedro Orozco,Man,Hispanic,Communication,,
24198,Pedro Orozco,Man,Hispanic,Communication,,
24199,Pedro Orozco,Man,Hispanic,Communication,,
24200,Pedro Orozco,Man,Hispanic,Visual Arts,,
24201,Pedro Orozco,Man,Hispanic,Visual Arts,,
24202,Pedro Orozco,Man,Hispanic,Visual Arts,,
24203,Pedro Orozco,Man,Hispanic,Visual Arts,,
24204,Pedro Orozco,Man,Hispanic,Visual Arts,,
24205,Pedro Orozco,Man,Hispanic,Visual Arts,,
24206,Pedro Orozco,Man,Hispanic,Visual Arts,,
24207,Pedro Orozco,Man,Hispanic,Visual Arts,,
24208,Pedro Orozco,Man,Hispanic,Visual Arts,,
24209,Pedro Orozco,Man,Hispanic,Visual Arts,,
24210,Pedro Orozco,Man,Hispanic,Computer Science,,
24211,Pedro Orozco,Man,Hispanic,Computer Science,,
24212,Pedro Orozco,Man,Hispanic,Computer Science,,
24213,Pedro Orozco,Man,Hispanic,Computer Science,,
24214,Pedro Orozco,Man,Hispanic,Computer Science,,
24215,Pedro Orozco,Man,Hispanic,Computer Science,,
24216,Pedro Orozco,Man,Hispanic,Computer Science,,
24217,Pedro Orozco,Man,Hispanic,Computer Science,,
24218,Pedro Orozco,Man,Hispanic,Computer Science,,
24219,Pedro Orozco,Man,Hispanic,Computer Science,,
24220,Pedro Orozco,Man,Hispanic,Education,,
24221,Pedro Orozco,Man,Hispanic,Education,,
24222,Pedro Orozco,Man,Hispanic,Education,,
24223,Pedro Orozco,Man,Hispanic,Education,,
24224,Pedro Orozco,Man,Hispanic,Education,,
24225,Pedro Orozco,Man,Hispanic,Education,,
24226,Pedro Orozco,Man,Hispanic,Education,,
24227,Pedro Orozco,Man,Hispanic,Education,,
24228,Pedro Orozco,Man,Hispanic,Education,,
24229,Pedro Orozco,Man,Hispanic,Education,,
24230,Pedro Orozco,Man,Hispanic,Philosophy,,
24231,Pedro Orozco,Man,Hispanic,Philosophy,,
24232,Pedro Orozco,Man,Hispanic,Philosophy,,
24233,Pedro Orozco,Man,Hispanic,Philosophy,,
24234,Pedro Orozco,Man,Hispanic,Philosophy,,
24235,Pedro Orozco,Man,Hispanic,Philosophy,,
24236,Pedro Orozco,Man,Hispanic,Philosophy,,
24237,Pedro Orozco,Man,Hispanic,Philosophy,,
24238,Pedro Orozco,Man,Hispanic,Philosophy,,
24239,Pedro Orozco,Man,Hispanic,Philosophy,,
24240,Pedro Orozco,Man,Hispanic,Literature,,
24241,Pedro Orozco,Man,Hispanic,Literature,,
24242,Pedro Orozco,Man,Hispanic,Literature,,
24243,Pedro Orozco,Man,Hispanic,Literature,,
24244,Pedro Orozco,Man,Hispanic,Literature,,
24245,Pedro Orozco,Man,Hispanic,Literature,,
24246,Pedro Orozco,Man,Hispanic,Literature,,
24247,Pedro Orozco,Man,Hispanic,Literature,,
24248,Pedro Orozco,Man,Hispanic,Literature,,
24249,Pedro Orozco,Man,Hispanic,Literature,,
24250,Pedro Orozco,Man,Hispanic,Neuroscience,,
24251,Pedro Orozco,Man,Hispanic,Neuroscience,,
24252,Pedro Orozco,Man,Hispanic,Neuroscience,,
24253,Pedro Orozco,Man,Hispanic,Neuroscience,,
24254,Pedro Orozco,Man,Hispanic,Neuroscience,,
24255,Pedro Orozco,Man,Hispanic,Neuroscience,,
24256,Pedro Orozco,Man,Hispanic,Neuroscience,,
24257,Pedro Orozco,Man,Hispanic,Neuroscience,,
24258,Pedro Orozco,Man,Hispanic,Neuroscience,,
24259,Pedro Orozco,Man,Hispanic,Neuroscience,,
24260,Pedro Orozco,Man,Hispanic,Data Science,,
24261,Pedro Orozco,Man,Hispanic,Data Science,,
24262,Pedro Orozco,Man,Hispanic,Data Science,,
24263,Pedro Orozco,Man,Hispanic,Data Science,,
24264,Pedro Orozco,Man,Hispanic,Data Science,,
24265,Pedro Orozco,Man,Hispanic,Data Science,,
24266,Pedro Orozco,Man,Hispanic,Data Science,,
24267,Pedro Orozco,Man,Hispanic,Data Science,,
24268,Pedro Orozco,Man,Hispanic,Data Science,,
24269,Pedro Orozco,Man,Hispanic,Data Science,,
24270,Pedro Orozco,Man,Hispanic,Economics,,
24271,Pedro Orozco,Man,Hispanic,Economics,,
24272,Pedro Orozco,Man,Hispanic,Economics,,
24273,Pedro Orozco,Man,Hispanic,Economics,,
24274,Pedro Orozco,Man,Hispanic,Economics,,
24275,Pedro Orozco,Man,Hispanic,Economics,,
24276,Pedro Orozco,Man,Hispanic,Economics,,
24277,Pedro Orozco,Man,Hispanic,Economics,,
24278,Pedro Orozco,Man,Hispanic,Economics,,
24279,Pedro Orozco,Man,Hispanic,Economics,,
24280,Pedro Orozco,Man,Hispanic,Gender Studies,,
24281,Pedro Orozco,Man,Hispanic,Gender Studies,,
24282,Pedro Orozco,Man,Hispanic,Gender Studies,,
24283,Pedro Orozco,Man,Hispanic,Gender Studies,,
24284,Pedro Orozco,Man,Hispanic,Gender Studies,,
24285,Pedro Orozco,Man,Hispanic,Gender Studies,,
24286,Pedro Orozco,Man,Hispanic,Gender Studies,,
24287,Pedro Orozco,Man,Hispanic,Gender Studies,,
24288,Pedro Orozco,Man,Hispanic,Gender Studies,,
24289,Pedro Orozco,Man,Hispanic,Gender Studies,,
24290,Pedro Orozco,Man,Hispanic,Black Studies,,
24291,Pedro Orozco,Man,Hispanic,Black Studies,,
24292,Pedro Orozco,Man,Hispanic,Black Studies,,
24293,Pedro Orozco,Man,Hispanic,Black Studies,,
24294,Pedro Orozco,Man,Hispanic,Black Studies,,
24295,Pedro Orozco,Man,Hispanic,Black Studies,,
24296,Pedro Orozco,Man,Hispanic,Black Studies,,
24297,Pedro Orozco,Man,Hispanic,Black Studies,,
24298,Pedro Orozco,Man,Hispanic,Black Studies,,
24299,Pedro Orozco,Man,Hispanic,Black Studies,,
24300,Pedro Orozco,Man,Hispanic,None-Control,,
24301,Pedro Orozco,Man,Hispanic,None-Control,,
24302,Pedro Orozco,Man,Hispanic,None-Control,,
24303,Pedro Orozco,Man,Hispanic,None-Control,,
24304,Pedro Orozco,Man,Hispanic,None-Control,,
24305,Pedro Orozco,Man,Hispanic,None-Control,,
24306,Pedro Orozco,Man,Hispanic,None-Control,,
24307,Pedro Orozco,Man,Hispanic,None-Control,,
24308,Pedro Orozco,Man,Hispanic,None-Control,,
24309,Pedro Orozco,Man,Hispanic,None-Control,,
24310,Pedro Velazquez,Man,Hispanic,Business,,
24311,Pedro Velazquez,Man,Hispanic,Business,,
24312,Pedro Velazquez,Man,Hispanic,Business,,
24313,Pedro Velazquez,Man,Hispanic,Business,,
24314,Pedro Velazquez,Man,Hispanic,Business,,
24315,Pedro Velazquez,Man,Hispanic,Business,,
24316,Pedro Velazquez,Man,Hispanic,Business,,
24317,Pedro Velazquez,Man,Hispanic,Business,,
24318,Pedro Velazquez,Man,Hispanic,Business,,
24319,Pedro Velazquez,Man,Hispanic,Business,,
24320,Pedro Velazquez,Man,Hispanic,History,,
24321,Pedro Velazquez,Man,Hispanic,History,,
24322,Pedro Velazquez,Man,Hispanic,History,,
24323,Pedro Velazquez,Man,Hispanic,History,,
24324,Pedro Velazquez,Man,Hispanic,History,,
24325,Pedro Velazquez,Man,Hispanic,History,,
24326,Pedro Velazquez,Man,Hispanic,History,,
24327,Pedro Velazquez,Man,Hispanic,History,,
24328,Pedro Velazquez,Man,Hispanic,History,,
24329,Pedro Velazquez,Man,Hispanic,History,,
24330,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24331,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24332,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24333,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24334,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24335,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24336,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24337,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24338,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24339,Pedro Velazquez,Man,Hispanic,Electrical Engineering,,
24340,Pedro Velazquez,Man,Hispanic,Biology,,
24341,Pedro Velazquez,Man,Hispanic,Biology,,
24342,Pedro Velazquez,Man,Hispanic,Biology,,
24343,Pedro Velazquez,Man,Hispanic,Biology,,
24344,Pedro Velazquez,Man,Hispanic,Biology,,
24345,Pedro Velazquez,Man,Hispanic,Biology,,
24346,Pedro Velazquez,Man,Hispanic,Biology,,
24347,Pedro Velazquez,Man,Hispanic,Biology,,
24348,Pedro Velazquez,Man,Hispanic,Biology,,
24349,Pedro Velazquez,Man,Hispanic,Biology,,
24350,Pedro Velazquez,Man,Hispanic,Psychology,,
24351,Pedro Velazquez,Man,Hispanic,Psychology,,
24352,Pedro Velazquez,Man,Hispanic,Psychology,,
24353,Pedro Velazquez,Man,Hispanic,Psychology,,
24354,Pedro Velazquez,Man,Hispanic,Psychology,,
24355,Pedro Velazquez,Man,Hispanic,Psychology,,
24356,Pedro Velazquez,Man,Hispanic,Psychology,,
24357,Pedro Velazquez,Man,Hispanic,Psychology,,
24358,Pedro Velazquez,Man,Hispanic,Psychology,,
24359,Pedro Velazquez,Man,Hispanic,Psychology,,
24360,Pedro Velazquez,Man,Hispanic,Communication,,
24361,Pedro Velazquez,Man,Hispanic,Communication,,
24362,Pedro Velazquez,Man,Hispanic,Communication,,
24363,Pedro Velazquez,Man,Hispanic,Communication,,
24364,Pedro Velazquez,Man,Hispanic,Communication,,
24365,Pedro Velazquez,Man,Hispanic,Communication,,
24366,Pedro Velazquez,Man,Hispanic,Communication,,
24367,Pedro Velazquez,Man,Hispanic,Communication,,
24368,Pedro Velazquez,Man,Hispanic,Communication,,
24369,Pedro Velazquez,Man,Hispanic,Communication,,
24370,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24371,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24372,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24373,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24374,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24375,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24376,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24377,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24378,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24379,Pedro Velazquez,Man,Hispanic,Visual Arts,,
24380,Pedro Velazquez,Man,Hispanic,Computer Science,,
24381,Pedro Velazquez,Man,Hispanic,Computer Science,,
24382,Pedro Velazquez,Man,Hispanic,Computer Science,,
24383,Pedro Velazquez,Man,Hispanic,Computer Science,,
24384,Pedro Velazquez,Man,Hispanic,Computer Science,,
24385,Pedro Velazquez,Man,Hispanic,Computer Science,,
24386,Pedro Velazquez,Man,Hispanic,Computer Science,,
24387,Pedro Velazquez,Man,Hispanic,Computer Science,,
24388,Pedro Velazquez,Man,Hispanic,Computer Science,,
24389,Pedro Velazquez,Man,Hispanic,Computer Science,,
24390,Pedro Velazquez,Man,Hispanic,Education,,
24391,Pedro Velazquez,Man,Hispanic,Education,,
24392,Pedro Velazquez,Man,Hispanic,Education,,
24393,Pedro Velazquez,Man,Hispanic,Education,,
24394,Pedro Velazquez,Man,Hispanic,Education,,
24395,Pedro Velazquez,Man,Hispanic,Education,,
24396,Pedro Velazquez,Man,Hispanic,Education,,
24397,Pedro Velazquez,Man,Hispanic,Education,,
24398,Pedro Velazquez,Man,Hispanic,Education,,
24399,Pedro Velazquez,Man,Hispanic,Education,,
24400,Pedro Velazquez,Man,Hispanic,Philosophy,,
24401,Pedro Velazquez,Man,Hispanic,Philosophy,,
24402,Pedro Velazquez,Man,Hispanic,Philosophy,,
24403,Pedro Velazquez,Man,Hispanic,Philosophy,,
24404,Pedro Velazquez,Man,Hispanic,Philosophy,,
24405,Pedro Velazquez,Man,Hispanic,Philosophy,,
24406,Pedro Velazquez,Man,Hispanic,Philosophy,,
24407,Pedro Velazquez,Man,Hispanic,Philosophy,,
24408,Pedro Velazquez,Man,Hispanic,Philosophy,,
24409,Pedro Velazquez,Man,Hispanic,Philosophy,,
24410,Pedro Velazquez,Man,Hispanic,Literature,,
24411,Pedro Velazquez,Man,Hispanic,Literature,,
24412,Pedro Velazquez,Man,Hispanic,Literature,,
24413,Pedro Velazquez,Man,Hispanic,Literature,,
24414,Pedro Velazquez,Man,Hispanic,Literature,,
24415,Pedro Velazquez,Man,Hispanic,Literature,,
24416,Pedro Velazquez,Man,Hispanic,Literature,,
24417,Pedro Velazquez,Man,Hispanic,Literature,,
24418,Pedro Velazquez,Man,Hispanic,Literature,,
24419,Pedro Velazquez,Man,Hispanic,Literature,,
24420,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24421,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24422,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24423,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24424,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24425,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24426,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24427,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24428,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24429,Pedro Velazquez,Man,Hispanic,Neuroscience,,
24430,Pedro Velazquez,Man,Hispanic,Data Science,,
24431,Pedro Velazquez,Man,Hispanic,Data Science,,
24432,Pedro Velazquez,Man,Hispanic,Data Science,,
24433,Pedro Velazquez,Man,Hispanic,Data Science,,
24434,Pedro Velazquez,Man,Hispanic,Data Science,,
24435,Pedro Velazquez,Man,Hispanic,Data Science,,
24436,Pedro Velazquez,Man,Hispanic,Data Science,,
24437,Pedro Velazquez,Man,Hispanic,Data Science,,
24438,Pedro Velazquez,Man,Hispanic,Data Science,,
24439,Pedro Velazquez,Man,Hispanic,Data Science,,
24440,Pedro Velazquez,Man,Hispanic,Economics,,
24441,Pedro Velazquez,Man,Hispanic,Economics,,
24442,Pedro Velazquez,Man,Hispanic,Economics,,
24443,Pedro Velazquez,Man,Hispanic,Economics,,
24444,Pedro Velazquez,Man,Hispanic,Economics,,
