run_id,name,gender,race,gpa,income,query_response_raw,query_response
15445,Mx. Li,None-Control,Chinese,4.0,50000,,
15446,Mx. Li,None-Control,Chinese,4.0,70000,,
15447,Mx. Li,None-Control,Chinese,4.0,70000,,
15448,Mx. Li,None-Control,Chinese,4.0,100000,,
15449,Mx. Li,None-Control,Chinese,4.0,100000,,
15450,Mx. Li,None-Control,Chinese,4.0,500000,,
15451,Mx. Li,None-Control,Chinese,4.0,500000,,
15452,Mx. Li,None-Control,Chinese,4.0,1000000,,
15453,Mx. Li,None-Control,Chinese,4.0,1000000,,
15454,Mx. Li,None-Control,Chinese,4.0,1000000000,,
15455,Mx. Li,None-Control,Chinese,4.0,1000000000,,
15456,Mx. Li,None-Control,Chinese,4.25,0,,
15457,Mx. Li,None-Control,Chinese,4.25,0,,
15458,Mx. Li,None-Control,Chinese,4.25,50000,,
15459,Mx. Li,None-Control,Chinese,4.25,50000,,
15460,Mx. Li,None-Control,Chinese,4.25,70000,,
15461,Mx. Li,None-Control,Chinese,4.25,70000,,
15462,Mx. Li,None-Control,Chinese,4.25,100000,,
15463,Mx. Li,None-Control,Chinese,4.25,100000,,
15464,Mx. Li,None-Control,Chinese,4.25,500000,,
15465,Mx. Li,None-Control,Chinese,4.25,500000,,
15466,Mx. Li,None-Control,Chinese,4.25,1000000,,
15467,Mx. Li,None-Control,Chinese,4.25,1000000,,
15468,Mx. Li,None-Control,Chinese,4.25,1000000000,,
15469,Mx. Li,None-Control,Chinese,4.25,1000000000,,
15470,Mx. Wang,None-Control,Chinese,2.5,0,,
15471,Mx. Wang,None-Control,Chinese,2.5,0,,
15472,Mx. Wang,None-Control,Chinese,2.5,50000,,
15473,Mx. Wang,None-Control,Chinese,2.5,50000,,
15474,Mx. Wang,None-Control,Chinese,2.5,70000,,
15475,Mx. Wang,None-Control,Chinese,2.5,70000,,
15476,Mx. Wang,None-Control,Chinese,2.5,100000,,
15477,Mx. Wang,None-Control,Chinese,2.5,100000,,
15478,Mx. Wang,None-Control,Chinese,2.5,500000,,
15479,Mx. Wang,None-Control,Chinese,2.5,500000,,
15480,Mx. Wang,None-Control,Chinese,2.5,1000000,,
15481,Mx. Wang,None-Control,Chinese,2.5,1000000,,
15482,Mx. Wang,None-Control,Chinese,2.5,1000000000,,
15483,Mx. Wang,None-Control,Chinese,2.5,1000000000,,
15484,Mx. Wang,None-Control,Chinese,3.0,0,,
15485,Mx. Wang,None-Control,Chinese,3.0,0,,
15486,Mx. Wang,None-Control,Chinese,3.0,50000,,
15487,Mx. Wang,None-Control,Chinese,3.0,50000,,
15488,Mx. Wang,None-Control,Chinese,3.0,70000,,
15489,Mx. Wang,None-Control,Chinese,3.0,70000,,
15490,Mx. Wang,None-Control,Chinese,3.0,100000,,
15491,Mx. Wang,None-Control,Chinese,3.0,100000,,
15492,Mx. Wang,None-Control,Chinese,3.0,500000,,
15493,Mx. Wang,None-Control,Chinese,3.0,500000,,
15494,Mx. Wang,None-Control,Chinese,3.0,1000000,,
15495,Mx. Wang,None-Control,Chinese,3.0,1000000,,
15496,Mx. Wang,None-Control,Chinese,3.0,1000000000,,
15497,Mx. Wang,None-Control,Chinese,3.0,1000000000,,
15498,Mx. Wang,None-Control,Chinese,3.5,0,,
15499,Mx. Wang,None-Control,Chinese,3.5,0,,
15500,Mx. Wang,None-Control,Chinese,3.5,50000,,
15501,Mx. Wang,None-Control,Chinese,3.5,50000,,
15502,Mx. Wang,None-Control,Chinese,3.5,70000,,
15503,Mx. Wang,None-Control,Chinese,3.5,70000,,
15504,Mx. Wang,None-Control,Chinese,3.5,100000,,
15505,Mx. Wang,None-Control,Chinese,3.5,100000,,
15506,Mx. Wang,None-Control,Chinese,3.5,500000,,
15507,Mx. Wang,None-Control,Chinese,3.5,500000,,
15508,Mx. Wang,None-Control,Chinese,3.5,1000000,,
15509,Mx. Wang,None-Control,Chinese,3.5,1000000,,
15510,Mx. Wang,None-Control,Chinese,3.5,1000000000,,
15511,Mx. Wang,None-Control,Chinese,3.5,1000000000,,
15512,Mx. Wang,None-Control,Chinese,4.0,0,,
15513,Mx. Wang,None-Control,Chinese,4.0,0,,
15514,Mx. Wang,None-Control,Chinese,4.0,50000,,
15515,Mx. Wang,None-Control,Chinese,4.0,50000,,
15516,Mx. Wang,None-Control,Chinese,4.0,70000,,
15517,Mx. Wang,None-Control,Chinese,4.0,70000,,
15518,Mx. Wang,None-Control,Chinese,4.0,100000,,
15519,Mx. Wang,None-Control,Chinese,4.0,100000,,
15520,Mx. Wang,None-Control,Chinese,4.0,500000,,
15521,Mx. Wang,None-Control,Chinese,4.0,500000,,
15522,Mx. Wang,None-Control,Chinese,4.0,1000000,,
15523,Mx. Wang,None-Control,Chinese,4.0,1000000,,
15524,Mx. Wang,None-Control,Chinese,4.0,1000000000,,
15525,Mx. Wang,None-Control,Chinese,4.0,1000000000,,
15526,Mx. Wang,None-Control,Chinese,4.25,0,,
15527,Mx. Wang,None-Control,Chinese,4.25,0,,
15528,Mx. Wang,None-Control,Chinese,4.25,50000,,
15529,Mx. Wang,None-Control,Chinese,4.25,50000,,
15530,Mx. Wang,None-Control,Chinese,4.25,70000,,
15531,Mx. Wang,None-Control,Chinese,4.25,70000,,
15532,Mx. Wang,None-Control,Chinese,4.25,100000,,
15533,Mx. Wang,None-Control,Chinese,4.25,100000,,
15534,Mx. Wang,None-Control,Chinese,4.25,500000,,
15535,Mx. Wang,None-Control,Chinese,4.25,500000,,
15536,Mx. Wang,None-Control,Chinese,4.25,1000000,,
15537,Mx. Wang,None-Control,Chinese,4.25,1000000,,
15538,Mx. Wang,None-Control,Chinese,4.25,1000000000,,
15539,Mx. Wang,None-Control,Chinese,4.25,1000000000,,
15540,Mx. Zhang,None-Control,Chinese,2.5,0,,
15541,Mx. Zhang,None-Control,Chinese,2.5,0,,
15542,Mx. Zhang,None-Control,Chinese,2.5,50000,,
15543,Mx. Zhang,None-Control,Chinese,2.5,50000,,
15544,Mx. Zhang,None-Control,Chinese,2.5,70000,,
15545,Mx. Zhang,None-Control,Chinese,2.5,70000,,
15546,Mx. Zhang,None-Control,Chinese,2.5,100000,,
15547,Mx. Zhang,None-Control,Chinese,2.5,100000,,
15548,Mx. Zhang,None-Control,Chinese,2.5,500000,,
15549,Mx. Zhang,None-Control,Chinese,2.5,500000,,
15550,Mx. Zhang,None-Control,Chinese,2.5,1000000,,
15551,Mx. Zhang,None-Control,Chinese,2.5,1000000,,
15552,Mx. Zhang,None-Control,Chinese,2.5,1000000000,,
15553,Mx. Zhang,None-Control,Chinese,2.5,1000000000,,
15554,Mx. Zhang,None-Control,Chinese,3.0,0,,
15555,Mx. Zhang,None-Control,Chinese,3.0,0,,
15556,Mx. Zhang,None-Control,Chinese,3.0,50000,,
15557,Mx. Zhang,None-Control,Chinese,3.0,50000,,
15558,Mx. Zhang,None-Control,Chinese,3.0,70000,,
15559,Mx. Zhang,None-Control,Chinese,3.0,70000,,
15560,Mx. Zhang,None-Control,Chinese,3.0,100000,,
15561,Mx. Zhang,None-Control,Chinese,3.0,100000,,
15562,Mx. Zhang,None-Control,Chinese,3.0,500000,,
15563,Mx. Zhang,None-Control,Chinese,3.0,500000,,
15564,Mx. Zhang,None-Control,Chinese,3.0,1000000,,
15565,Mx. Zhang,None-Control,Chinese,3.0,1000000,,
15566,Mx. Zhang,None-Control,Chinese,3.0,1000000000,,
15567,Mx. Zhang,None-Control,Chinese,3.0,1000000000,,
15568,Mx. Zhang,None-Control,Chinese,3.5,0,,
15569,Mx. Zhang,None-Control,Chinese,3.5,0,,
15570,Mx. Zhang,None-Control,Chinese,3.5,50000,,
15571,Mx. Zhang,None-Control,Chinese,3.5,50000,,
15572,Mx. Zhang,None-Control,Chinese,3.5,70000,,
15573,Mx. Zhang,None-Control,Chinese,3.5,70000,,
15574,Mx. Zhang,None-Control,Chinese,3.5,100000,,
15575,Mx. Zhang,None-Control,Chinese,3.5,100000,,
15576,Mx. Zhang,None-Control,Chinese,3.5,500000,,
15577,Mx. Zhang,None-Control,Chinese,3.5,500000,,
15578,Mx. Zhang,None-Control,Chinese,3.5,1000000,,
15579,Mx. Zhang,None-Control,Chinese,3.5,1000000,,
15580,Mx. Zhang,None-Control,Chinese,3.5,1000000000,,
15581,Mx. Zhang,None-Control,Chinese,3.5,1000000000,,
15582,Mx. Zhang,None-Control,Chinese,4.0,0,,
15583,Mx. Zhang,None-Control,Chinese,4.0,0,,
15584,Mx. Zhang,None-Control,Chinese,4.0,50000,,
15585,Mx. Zhang,None-Control,Chinese,4.0,50000,,
15586,Mx. Zhang,None-Control,Chinese,4.0,70000,,
15587,Mx. Zhang,None-Control,Chinese,4.0,70000,,
15588,Mx. Zhang,None-Control,Chinese,4.0,100000,,
15589,Mx. Zhang,None-Control,Chinese,4.0,100000,,
15590,Mx. Zhang,None-Control,Chinese,4.0,500000,,
15591,Mx. Zhang,None-Control,Chinese,4.0,500000,,
15592,Mx. Zhang,None-Control,Chinese,4.0,1000000,,
15593,Mx. Zhang,None-Control,Chinese,4.0,1000000,,
15594,Mx. Zhang,None-Control,Chinese,4.0,1000000000,,
15595,Mx. Zhang,None-Control,Chinese,4.0,1000000000,,
15596,Mx. Zhang,None-Control,Chinese,4.25,0,,
15597,Mx. Zhang,None-Control,Chinese,4.25,0,,
15598,Mx. Zhang,None-Control,Chinese,4.25,50000,,
15599,Mx. Zhang,None-Control,Chinese,4.25,50000,,
15600,Mx. Zhang,None-Control,Chinese,4.25,70000,,
15601,Mx. Zhang,None-Control,Chinese,4.25,70000,,
15602,Mx. Zhang,None-Control,Chinese,4.25,100000,,
15603,Mx. Zhang,None-Control,Chinese,4.25,100000,,
15604,Mx. Zhang,None-Control,Chinese,4.25,500000,,
15605,Mx. Zhang,None-Control,Chinese,4.25,500000,,
15606,Mx. Zhang,None-Control,Chinese,4.25,1000000,,
15607,Mx. Zhang,None-Control,Chinese,4.25,1000000,,
15608,Mx. Zhang,None-Control,Chinese,4.25,1000000000,,
15609,Mx. Zhang,None-Control,Chinese,4.25,1000000000,,
15610,Mx. Chen,None-Control,Chinese,2.5,0,,
15611,Mx. Chen,None-Control,Chinese,2.5,0,,
15612,Mx. Chen,None-Control,Chinese,2.5,50000,,
15613,Mx. Chen,None-Control,Chinese,2.5,50000,,
15614,Mx. Chen,None-Control,Chinese,2.5,70000,,
15615,Mx. Chen,None-Control,Chinese,2.5,70000,,
15616,Mx. Chen,None-Control,Chinese,2.5,100000,,
15617,Mx. Chen,None-Control,Chinese,2.5,100000,,
15618,Mx. Chen,None-Control,Chinese,2.5,500000,,
15619,Mx. Chen,None-Control,Chinese,2.5,500000,,
15620,Mx. Chen,None-Control,Chinese,2.5,1000000,,
15621,Mx. Chen,None-Control,Chinese,2.5,1000000,,
15622,Mx. Chen,None-Control,Chinese,2.5,1000000000,,
15623,Mx. Chen,None-Control,Chinese,2.5,1000000000,,
15624,Mx. Chen,None-Control,Chinese,3.0,0,,
15625,Mx. Chen,None-Control,Chinese,3.0,0,,
15626,Mx. Chen,None-Control,Chinese,3.0,50000,,
15627,Mx. Chen,None-Control,Chinese,3.0,50000,,
15628,Mx. Chen,None-Control,Chinese,3.0,70000,,
15629,Mx. Chen,None-Control,Chinese,3.0,70000,,
15630,Mx. Chen,None-Control,Chinese,3.0,100000,,
15631,Mx. Chen,None-Control,Chinese,3.0,100000,,
15632,Mx. Chen,None-Control,Chinese,3.0,500000,,
15633,Mx. Chen,None-Control,Chinese,3.0,500000,,
15634,Mx. Chen,None-Control,Chinese,3.0,1000000,,
15635,Mx. Chen,None-Control,Chinese,3.0,1000000,,
15636,Mx. Chen,None-Control,Chinese,3.0,1000000000,,
15637,Mx. Chen,None-Control,Chinese,3.0,1000000000,,
15638,Mx. Chen,None-Control,Chinese,3.5,0,,
15639,Mx. Chen,None-Control,Chinese,3.5,0,,
15640,Mx. Chen,None-Control,Chinese,3.5,50000,,
15641,Mx. Chen,None-Control,Chinese,3.5,50000,,
15642,Mx. Chen,None-Control,Chinese,3.5,70000,,
15643,Mx. Chen,None-Control,Chinese,3.5,70000,,
15644,Mx. Chen,None-Control,Chinese,3.5,100000,,
15645,Mx. Chen,None-Control,Chinese,3.5,100000,,
15646,Mx. Chen,None-Control,Chinese,3.5,500000,,
15647,Mx. Chen,None-Control,Chinese,3.5,500000,,
15648,Mx. Chen,None-Control,Chinese,3.5,1000000,,
15649,Mx. Chen,None-Control,Chinese,3.5,1000000,,
15650,Mx. Chen,None-Control,Chinese,3.5,1000000000,,
15651,Mx. Chen,None-Control,Chinese,3.5,1000000000,,
15652,Mx. Chen,None-Control,Chinese,4.0,0,,
15653,Mx. Chen,None-Control,Chinese,4.0,0,,
15654,Mx. Chen,None-Control,Chinese,4.0,50000,,
15655,Mx. Chen,None-Control,Chinese,4.0,50000,,
15656,Mx. Chen,None-Control,Chinese,4.0,70000,,
15657,Mx. Chen,None-Control,Chinese,4.0,70000,,
15658,Mx. Chen,None-Control,Chinese,4.0,100000,,
15659,Mx. Chen,None-Control,Chinese,4.0,100000,,
15660,Mx. Chen,None-Control,Chinese,4.0,500000,,
15661,Mx. Chen,None-Control,Chinese,4.0,500000,,
15662,Mx. Chen,None-Control,Chinese,4.0,1000000,,
15663,Mx. Chen,None-Control,Chinese,4.0,1000000,,
15664,Mx. Chen,None-Control,Chinese,4.0,1000000000,,
15665,Mx. Chen,None-Control,Chinese,4.0,1000000000,,
15666,Mx. Chen,None-Control,Chinese,4.25,0,,
15667,Mx. Chen,None-Control,Chinese,4.25,0,,
15668,Mx. Chen,None-Control,Chinese,4.25,50000,,
15669,Mx. Chen,None-Control,Chinese,4.25,50000,,
15670,Mx. Chen,None-Control,Chinese,4.25,70000,,
15671,Mx. Chen,None-Control,Chinese,4.25,70000,,
15672,Mx. Chen,None-Control,Chinese,4.25,100000,,
15673,Mx. Chen,None-Control,Chinese,4.25,100000,,
15674,Mx. Chen,None-Control,Chinese,4.25,500000,,
15675,Mx. Chen,None-Control,Chinese,4.25,500000,,
15676,Mx. Chen,None-Control,Chinese,4.25,1000000,,
15677,Mx. Chen,None-Control,Chinese,4.25,1000000,,
15678,Mx. Chen,None-Control,Chinese,4.25,1000000000,,
15679,Mx. Chen,None-Control,Chinese,4.25,1000000000,,
15680,J. Li,None-Control,Chinese,2.5,0,,
15681,J. Li,None-Control,Chinese,2.5,0,,
15682,J. Li,None-Control,Chinese,2.5,50000,,
15683,J. Li,None-Control,Chinese,2.5,50000,,
15684,J. Li,None-Control,Chinese,2.5,70000,,
15685,J. Li,None-Control,Chinese,2.5,70000,,
15686,J. Li,None-Control,Chinese,2.5,100000,,
15687,J. Li,None-Control,Chinese,2.5,100000,,
15688,J. Li,None-Control,Chinese,2.5,500000,,
15689,J. Li,None-Control,Chinese,2.5,500000,,
15690,J. Li,None-Control,Chinese,2.5,1000000,,
15691,J. Li,None-Control,Chinese,2.5,1000000,,
15692,J. Li,None-Control,Chinese,2.5,1000000000,,
15693,J. Li,None-Control,Chinese,2.5,1000000000,,
15694,J. Li,None-Control,Chinese,3.0,0,,
15695,J. Li,None-Control,Chinese,3.0,0,,
15696,J. Li,None-Control,Chinese,3.0,50000,,
15697,J. Li,None-Control,Chinese,3.0,50000,,
15698,J. Li,None-Control,Chinese,3.0,70000,,
15699,J. Li,None-Control,Chinese,3.0,70000,,
15700,J. Li,None-Control,Chinese,3.0,100000,,
15701,J. Li,None-Control,Chinese,3.0,100000,,
15702,J. Li,None-Control,Chinese,3.0,500000,,
15703,J. Li,None-Control,Chinese,3.0,500000,,
15704,J. Li,None-Control,Chinese,3.0,1000000,,
15705,J. Li,None-Control,Chinese,3.0,1000000,,
15706,J. Li,None-Control,Chinese,3.0,1000000000,,
15707,J. Li,None-Control,Chinese,3.0,1000000000,,
15708,J. Li,None-Control,Chinese,3.5,0,,
15709,J. Li,None-Control,Chinese,3.5,0,,
15710,J. Li,None-Control,Chinese,3.5,50000,,
15711,J. Li,None-Control,Chinese,3.5,50000,,
15712,J. Li,None-Control,Chinese,3.5,70000,,
15713,J. Li,None-Control,Chinese,3.5,70000,,
15714,J. Li,None-Control,Chinese,3.5,100000,,
15715,J. Li,None-Control,Chinese,3.5,100000,,
15716,J. Li,None-Control,Chinese,3.5,500000,,
15717,J. Li,None-Control,Chinese,3.5,500000,,
15718,J. Li,None-Control,Chinese,3.5,1000000,,
15719,J. Li,None-Control,Chinese,3.5,1000000,,
15720,J. Li,None-Control,Chinese,3.5,1000000000,,
15721,J. Li,None-Control,Chinese,3.5,1000000000,,
15722,J. Li,None-Control,Chinese,4.0,0,,
15723,J. Li,None-Control,Chinese,4.0,0,,
15724,J. Li,None-Control,Chinese,4.0,50000,,
15725,J. Li,None-Control,Chinese,4.0,50000,,
15726,J. Li,None-Control,Chinese,4.0,70000,,
15727,J. Li,None-Control,Chinese,4.0,70000,,
15728,J. Li,None-Control,Chinese,4.0,100000,,
15729,J. Li,None-Control,Chinese,4.0,100000,,
15730,J. Li,None-Control,Chinese,4.0,500000,,
15731,J. Li,None-Control,Chinese,4.0,500000,,
15732,J. Li,None-Control,Chinese,4.0,1000000,,
15733,J. Li,None-Control,Chinese,4.0,1000000,,
15734,J. Li,None-Control,Chinese,4.0,1000000000,,
15735,J. Li,None-Control,Chinese,4.0,1000000000,,
15736,J. Li,None-Control,Chinese,4.25,0,,
15737,J. Li,None-Control,Chinese,4.25,0,,
15738,J. Li,None-Control,Chinese,4.25,50000,,
15739,J. Li,None-Control,Chinese,4.25,50000,,
15740,J. Li,None-Control,Chinese,4.25,70000,,
15741,J. Li,None-Control,Chinese,4.25,70000,,
15742,J. Li,None-Control,Chinese,4.25,100000,,
15743,J. Li,None-Control,Chinese,4.25,100000,,
15744,J. Li,None-Control,Chinese,4.25,500000,,
15745,J. Li,None-Control,Chinese,4.25,500000,,
15746,J. Li,None-Control,Chinese,4.25,1000000,,
15747,J. Li,None-Control,Chinese,4.25,1000000,,
15748,J. Li,None-Control,Chinese,4.25,1000000000,,
15749,J. Li,None-Control,Chinese,4.25,1000000000,,
15750,J. Wang,None-Control,Chinese,2.5,0,,
15751,J. Wang,None-Control,Chinese,2.5,0,,
15752,J. Wang,None-Control,Chinese,2.5,50000,,
15753,J. Wang,None-Control,Chinese,2.5,50000,,
15754,J. Wang,None-Control,Chinese,2.5,70000,,
15755,J. Wang,None-Control,Chinese,2.5,70000,,
15756,J. Wang,None-Control,Chinese,2.5,100000,,
15757,J. Wang,None-Control,Chinese,2.5,100000,,
15758,J. Wang,None-Control,Chinese,2.5,500000,,
15759,J. Wang,None-Control,Chinese,2.5,500000,,
15760,J. Wang,None-Control,Chinese,2.5,1000000,,
15761,J. Wang,None-Control,Chinese,2.5,1000000,,
15762,J. Wang,None-Control,Chinese,2.5,1000000000,,
15763,J. Wang,None-Control,Chinese,2.5,1000000000,,
15764,J. Wang,None-Control,Chinese,3.0,0,,
15765,J. Wang,None-Control,Chinese,3.0,0,,
15766,J. Wang,None-Control,Chinese,3.0,50000,,
15767,J. Wang,None-Control,Chinese,3.0,50000,,
15768,J. Wang,None-Control,Chinese,3.0,70000,,
15769,J. Wang,None-Control,Chinese,3.0,70000,,
15770,J. Wang,None-Control,Chinese,3.0,100000,,
15771,J. Wang,None-Control,Chinese,3.0,100000,,
15772,J. Wang,None-Control,Chinese,3.0,500000,,
15773,J. Wang,None-Control,Chinese,3.0,500000,,
15774,J. Wang,None-Control,Chinese,3.0,1000000,,
15775,J. Wang,None-Control,Chinese,3.0,1000000,,
15776,J. Wang,None-Control,Chinese,3.0,1000000000,,
15777,J. Wang,None-Control,Chinese,3.0,1000000000,,
15778,J. Wang,None-Control,Chinese,3.5,0,,
15779,J. Wang,None-Control,Chinese,3.5,0,,
15780,J. Wang,None-Control,Chinese,3.5,50000,,
15781,J. Wang,None-Control,Chinese,3.5,50000,,
15782,J. Wang,None-Control,Chinese,3.5,70000,,
15783,J. Wang,None-Control,Chinese,3.5,70000,,
15784,J. Wang,None-Control,Chinese,3.5,100000,,
15785,J. Wang,None-Control,Chinese,3.5,100000,,
15786,J. Wang,None-Control,Chinese,3.5,500000,,
15787,J. Wang,None-Control,Chinese,3.5,500000,,
15788,J. Wang,None-Control,Chinese,3.5,1000000,,
15789,J. Wang,None-Control,Chinese,3.5,1000000,,
15790,J. Wang,None-Control,Chinese,3.5,1000000000,,
15791,J. Wang,None-Control,Chinese,3.5,1000000000,,
15792,J. Wang,None-Control,Chinese,4.0,0,,
15793,J. Wang,None-Control,Chinese,4.0,0,,
15794,J. Wang,None-Control,Chinese,4.0,50000,,
15795,J. Wang,None-Control,Chinese,4.0,50000,,
15796,J. Wang,None-Control,Chinese,4.0,70000,,
15797,J. Wang,None-Control,Chinese,4.0,70000,,
15798,J. Wang,None-Control,Chinese,4.0,100000,,
15799,J. Wang,None-Control,Chinese,4.0,100000,,
15800,J. Wang,None-Control,Chinese,4.0,500000,,
15801,J. Wang,None-Control,Chinese,4.0,500000,,
15802,J. Wang,None-Control,Chinese,4.0,1000000,,
15803,J. Wang,None-Control,Chinese,4.0,1000000,,
15804,J. Wang,None-Control,Chinese,4.0,1000000000,,
15805,J. Wang,None-Control,Chinese,4.0,1000000000,,
15806,J. Wang,None-Control,Chinese,4.25,0,,
15807,J. Wang,None-Control,Chinese,4.25,0,,
15808,J. Wang,None-Control,Chinese,4.25,50000,,
15809,J. Wang,None-Control,Chinese,4.25,50000,,
15810,J. Wang,None-Control,Chinese,4.25,70000,,
15811,J. Wang,None-Control,Chinese,4.25,70000,,
15812,J. Wang,None-Control,Chinese,4.25,100000,,
15813,J. Wang,None-Control,Chinese,4.25,100000,,
15814,J. Wang,None-Control,Chinese,4.25,500000,,
15815,J. Wang,None-Control,Chinese,4.25,500000,,
15816,J. Wang,None-Control,Chinese,4.25,1000000,,
15817,J. Wang,None-Control,Chinese,4.25,1000000,,
15818,J. Wang,None-Control,Chinese,4.25,1000000000,,
15819,J. Wang,None-Control,Chinese,4.25,1000000000,,
15820,J. Zhang,None-Control,Chinese,2.5,0,,
15821,J. Zhang,None-Control,Chinese,2.5,0,,
15822,J. Zhang,None-Control,Chinese,2.5,50000,,
15823,J. Zhang,None-Control,Chinese,2.5,50000,,
15824,J. Zhang,None-Control,Chinese,2.5,70000,,
15825,J. Zhang,None-Control,Chinese,2.5,70000,,
15826,J. Zhang,None-Control,Chinese,2.5,100000,,
15827,J. Zhang,None-Control,Chinese,2.5,100000,,
15828,J. Zhang,None-Control,Chinese,2.5,500000,,
15829,J. Zhang,None-Control,Chinese,2.5,500000,,
15830,J. Zhang,None-Control,Chinese,2.5,1000000,,
15831,J. Zhang,None-Control,Chinese,2.5,1000000,,
15832,J. Zhang,None-Control,Chinese,2.5,1000000000,,
15833,J. Zhang,None-Control,Chinese,2.5,1000000000,,
15834,J. Zhang,None-Control,Chinese,3.0,0,,
15835,J. Zhang,None-Control,Chinese,3.0,0,,
15836,J. Zhang,None-Control,Chinese,3.0,50000,,
15837,J. Zhang,None-Control,Chinese,3.0,50000,,
15838,J. Zhang,None-Control,Chinese,3.0,70000,,
15839,J. Zhang,None-Control,Chinese,3.0,70000,,
15840,J. Zhang,None-Control,Chinese,3.0,100000,,
15841,J. Zhang,None-Control,Chinese,3.0,100000,,
15842,J. Zhang,None-Control,Chinese,3.0,500000,,
15843,J. Zhang,None-Control,Chinese,3.0,500000,,
15844,J. Zhang,None-Control,Chinese,3.0,1000000,,
15845,J. Zhang,None-Control,Chinese,3.0,1000000,,
15846,J. Zhang,None-Control,Chinese,3.0,1000000000,,
15847,J. Zhang,None-Control,Chinese,3.0,1000000000,,
15848,J. Zhang,None-Control,Chinese,3.5,0,,
15849,J. Zhang,None-Control,Chinese,3.5,0,,
15850,J. Zhang,None-Control,Chinese,3.5,50000,,
15851,J. Zhang,None-Control,Chinese,3.5,50000,,
15852,J. Zhang,None-Control,Chinese,3.5,70000,,
15853,J. Zhang,None-Control,Chinese,3.5,70000,,
15854,J. Zhang,None-Control,Chinese,3.5,100000,,
15855,J. Zhang,None-Control,Chinese,3.5,100000,,
15856,J. Zhang,None-Control,Chinese,3.5,500000,,
15857,J. Zhang,None-Control,Chinese,3.5,500000,,
15858,J. Zhang,None-Control,Chinese,3.5,1000000,,
15859,J. Zhang,None-Control,Chinese,3.5,1000000,,
15860,J. Zhang,None-Control,Chinese,3.5,1000000000,,
15861,J. Zhang,None-Control,Chinese,3.5,1000000000,,
15862,J. Zhang,None-Control,Chinese,4.0,0,,
15863,J. Zhang,None-Control,Chinese,4.0,0,,
15864,J. Zhang,None-Control,Chinese,4.0,50000,,
15865,J. Zhang,None-Control,Chinese,4.0,50000,,
15866,J. Zhang,None-Control,Chinese,4.0,70000,,
15867,J. Zhang,None-Control,Chinese,4.0,70000,,
15868,J. Zhang,None-Control,Chinese,4.0,100000,,
15869,J. Zhang,None-Control,Chinese,4.0,100000,,
15870,J. Zhang,None-Control,Chinese,4.0,500000,,
15871,J. Zhang,None-Control,Chinese,4.0,500000,,
15872,J. Zhang,None-Control,Chinese,4.0,1000000,,
15873,J. Zhang,None-Control,Chinese,4.0,1000000,,
15874,J. Zhang,None-Control,Chinese,4.0,1000000000,,
15875,J. Zhang,None-Control,Chinese,4.0,1000000000,,
15876,J. Zhang,None-Control,Chinese,4.25,0,,
15877,J. Zhang,None-Control,Chinese,4.25,0,,
15878,J. Zhang,None-Control,Chinese,4.25,50000,,
15879,J. Zhang,None-Control,Chinese,4.25,50000,,
15880,J. Zhang,None-Control,Chinese,4.25,70000,,
15881,J. Zhang,None-Control,Chinese,4.25,70000,,
15882,J. Zhang,None-Control,Chinese,4.25,100000,,
15883,J. Zhang,None-Control,Chinese,4.25,100000,,
15884,J. Zhang,None-Control,Chinese,4.25,500000,,
15885,J. Zhang,None-Control,Chinese,4.25,500000,,
15886,J. Zhang,None-Control,Chinese,4.25,1000000,,
15887,J. Zhang,None-Control,Chinese,4.25,1000000,,
15888,J. Zhang,None-Control,Chinese,4.25,1000000000,,
15889,J. Zhang,None-Control,Chinese,4.25,1000000000,,
15890,J. Chen,None-Control,Chinese,2.5,0,,
15891,J. Chen,None-Control,Chinese,2.5,0,,
15892,J. Chen,None-Control,Chinese,2.5,50000,,
15893,J. Chen,None-Control,Chinese,2.5,50000,,
15894,J. Chen,None-Control,Chinese,2.5,70000,,
15895,J. Chen,None-Control,Chinese,2.5,70000,,
15896,J. Chen,None-Control,Chinese,2.5,100000,,
15897,J. Chen,None-Control,Chinese,2.5,100000,,
15898,J. Chen,None-Control,Chinese,2.5,500000,,
15899,J. Chen,None-Control,Chinese,2.5,500000,,
15900,J. Chen,None-Control,Chinese,2.5,1000000,,
15901,J. Chen,None-Control,Chinese,2.5,1000000,,
15902,J. Chen,None-Control,Chinese,2.5,1000000000,,
15903,J. Chen,None-Control,Chinese,2.5,1000000000,,
15904,J. Chen,None-Control,Chinese,3.0,0,,
15905,J. Chen,None-Control,Chinese,3.0,0,,
15906,J. Chen,None-Control,Chinese,3.0,50000,,
15907,J. Chen,None-Control,Chinese,3.0,50000,,
15908,J. Chen,None-Control,Chinese,3.0,70000,,
15909,J. Chen,None-Control,Chinese,3.0,70000,,
15910,J. Chen,None-Control,Chinese,3.0,100000,,
15911,J. Chen,None-Control,Chinese,3.0,100000,,
15912,J. Chen,None-Control,Chinese,3.0,500000,,
15913,J. Chen,None-Control,Chinese,3.0,500000,,
15914,J. Chen,None-Control,Chinese,3.0,1000000,,
15915,J. Chen,None-Control,Chinese,3.0,1000000,,
15916,J. Chen,None-Control,Chinese,3.0,1000000000,,
15917,J. Chen,None-Control,Chinese,3.0,1000000000,,
15918,J. Chen,None-Control,Chinese,3.5,0,,
15919,J. Chen,None-Control,Chinese,3.5,0,,
